cod_cliente_maestro,canal,subcanal,sucursal,dia_visita,id_geografia_fk,fecha_inicio_validez,fecha_fin_validez
900731747-4,DISTRIBUIDORES,DISTRIBUIDORES,N.A.,N.A.,,2025-08-27,9999-12-31
900808890-2,FS,RESTAURANTES,N.A.,N.A.,,2025-08-27,9999-12-31
900825742-2,MAQUILAS,MAQUILAS,N.A.,N.A.,,2025-08-27,9999-12-31
901329949-6,INDUSTRIA,INDUSTRIA,N.A.,N.A.,,2025-08-27,9999-12-31
901375954-9,INDUSTRIA,INDUSTRIA,N.A.,N.A.,,2025-08-27,9999-12-31
9014,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9014001114,MAQUILAS,MAQUILAS,N.A.,N.A.,,2025-08-27,9999-12-31
901402500-5,INDUSTRIA,INDUSTRIA,N.A.,N.A.,,2025-08-27,9999-12-31
69881,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
901556800-0,INDUSTRIA,INDUSTRIA,N.A.,N.A.,,2025-08-27,9999-12-31
901574954-2,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
901604556-4,INDUSTRIA,INDUSTRIA,N.A.,N.A.,,2025-08-27,9999-12-31
901624494-1,C.I.,C.I.,N.A.,N.A.,,2025-08-27,9999-12-31
901670652-4,C.I.,C.I.,N.A.,N.A.,,2025-08-27,9999-12-31
69877,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
902,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9020,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9024,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9027,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
903,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9030,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9032,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9034,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9035,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9037,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9039,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9041,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9042,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9044,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9045,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9046,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
9048,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9051,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9052,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9055,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9056,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9057,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9059,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9061,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9062,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9066,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9068,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9070,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9076,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9080,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9081,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9083,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9084,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9089,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
909,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9091,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
90995,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
90997,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9103,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9107,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9108,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9110,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9111,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9112,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9114,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9116,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9117,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9118,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9120,FS,PANADERIA,N.A.,N.A.,,2025-08-27,9999-12-31
9121,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9122,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9125,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
91265124,MAQUILAS,MAQUILAS,N.A.,N.A.,,2025-08-27,9999-12-31
91278937,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
9129,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
91297839,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
9132,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9133,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9134,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9135,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9139,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
9154,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9159,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9171161,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
918,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9184,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9187,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9191,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9194,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9195,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9197,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
92,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
920,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9200,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9206,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
921,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9211,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9212,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9213,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9214,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9218,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9219,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9224,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9227,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9233,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9235,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9238,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9241,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9243,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9249,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9250,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9252,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9254,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9255,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9256,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9257,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9259,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
926,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9260,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9261,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9265,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
927,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9271,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
9277,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9278,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9284,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9288,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9291,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9293,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9295,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
930,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9308,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9309,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
931,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9319,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
932,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9325,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9328,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9330,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9334,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9336,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9340,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9341,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9342,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9343,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9344,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9345,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9347,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9348,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
935,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9351,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9353,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9357,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9359,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9363,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9365,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9366,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9367,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9368,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9369,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9370,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9373,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9378,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9383,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9387,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9391,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9392,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9395,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9401,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9404,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9406,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9408,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9411,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9414,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9415,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9418,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
942,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9421,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9429,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9439,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9440,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9441,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9442,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9443,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9444,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9445,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9452,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9454,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
9455,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9456,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9457,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9462,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9466,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9467,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9468,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
947,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9470,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9474,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9477,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9482,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9485,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9487,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9488,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
949,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9490,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9491,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9493,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9495,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9499,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9500,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9501,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9502,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9503,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9505,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9507,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9509,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9510,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9511,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9512,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9513,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9514,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9515,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9517,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
952,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9520,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9521,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9524,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9525,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9526,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9529,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
953,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9530,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9534,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9535,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9537,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9539,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9540,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9541,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9543,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9547,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9547875,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
9547876,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
9549,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9551,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9554,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9556,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9560,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9561,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9563,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9566,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9567,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
957,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9570,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9571,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9577,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9578,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9579,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
958,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9580,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9584,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9585,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9588,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9590,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9594,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9595,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9599,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
960,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9600,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9601,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9603,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9604,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9606,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9608,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9609,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9611,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9612,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9616,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9621,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9622,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9623,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9627,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9630,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9631,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9635,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9637,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9638,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9640,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9641,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9642,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9643,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9645,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9646,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9648,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9652,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9653,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9658,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
966,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9664,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9665,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9666,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9667,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
967,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9673,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9676,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9677,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9679,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9681,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9682,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9683,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9684,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9685,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9687,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
969,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9690,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9691,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9694,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
9695,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9696,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9698,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9699,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9700,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9701,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9702,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9705,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9707,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9708,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9709,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9712,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9714,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9715,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9716,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9718,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9719,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9720,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9721,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9722,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9726,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9729,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9731,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9735,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9736,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9738,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9739,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9743,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9745,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9746,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9747,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9748,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9751,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9754,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9755,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9758,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9759,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9760,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9761,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9762,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9763,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9764,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9765,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9772,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9773,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9774,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9775,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9778,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9779,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9780,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9781,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9782,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9785,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
978575,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
9786,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9787,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9788,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9789,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9791,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9793,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9794,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9795,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9797,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9798,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9800,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9801,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9802,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9804,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9805,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9807,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9808,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
9809,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
9810,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
